0,-36.018345,-36.018345,62.834599,62.834599,6.32869,6.32869
1,-36.055729,-36.055729,62.797428,62.797428,6.388108,6.388108
2,-36.092789,-36.092789,62.76041,62.76041,6.452734,6.452734
3,-36.15078,-36.15078,62.724747,62.724747,6.51695,6.51695
4,-36.208755,-36.208755,62.689007,62.689007,6.581255,6.581255
5,-36.264248,-36.264248,62.663059,62.663059,6.618635,6.618635
6,-36.345787,-36.345787,62.614952,62.614952,6.707994,6.707994
7,-36.403236,-36.403236,62.582222,62.582222,6.762044,6.762044
8,-36.484455,-36.484455,62.534256,62.534256,6.875927,6.875927
9,-36.542053,-36.542053,62.469334,62.469334,6.978949,6.978949
10,-36.614227,-36.614227,62.410164,62.410164,7.13514,7.13514
11,-36.686039,-36.686039,62.338768,62.338768,7.308028,7.308028
12,-36.77544,-36.77544,62.250851,62.250851,7.528294,7.528294
13,-36.864449,-36.864449,62.162312,62.162312,7.749075,7.749075
14,-36.970272,-36.970272,62.055637,62.055637,8.002736,8.002736
15,-37.08392,-37.08392,61.948872,61.948872,8.268281,8.268281
16,-37.220646,-37.220646,61.802658,61.802658,8.57908,8.57908
17,-37.36895,-37.36895,61.630333,61.630333,8.931787,8.931787
18,-37.512703,-37.512703,61.440994,61.440994,9.305467,9.305467
19,-37.649487,-37.649487,61.22525,61.22525,9.719126,9.719126
20,-37.778358,-37.778358,60.994778,60.994778,10.16241,10.16241
21,-37.898876,-37.898876,60.740723,60.740723,10.655334,10.655334
22,-38.007832,-38.007832,60.500599,60.500599,11.130964,11.130964
23,-38.102371,-38.102371,60.26226,60.26226,11.600634,11.600634
24,-38.282825,-38.282825,59.9515,59.9515,12.225213,12.225213
25,-38.538895,-38.538895,59.605915,59.605915,12.893485,12.893485
26,-38.791107,-38.791107,59.260136,59.260136,13.561719,13.561719
27,-39.089386,-39.089386,58.894291,58.894291,14.258867,14.258867
28,-39.390812,-39.390812,58.544224,58.544224,14.941973,14.941973
29,-39.714676,-39.714676,58.124416,58.124416,15.712767,15.712767
30,-39.921921,-39.921921,57.861454,57.861454,16.206423,16.206423
31,-40.201565,-40.201565,57.456154,57.456154,16.912571,16.912571
32,-40.463982,-40.463982,56.991383,56.991383,17.700302,17.700302
33,-40.697876,-40.697876,56.503792,56.503792,18.494904,18.494904
34,-40.907982,-40.907982,55.954182,55.954182,19.392677,19.392677
35,-41.084682,-41.084682,55.38829,55.38829,20.299295,20.299295
36,-41.223942,-41.223942,54.744602,54.744602,21.333698,21.333698
37,-41.249805,-41.249805,54.307076,54.307076,22.00386,22.00386
38,-41.319942,-41.319942,53.661606,53.661606,23.045897,23.045897
39,-41.332352,-41.332352,53.243061,53.243061,23.702578,23.702578
40,-41.382885,-41.382885,52.702534,52.702534,24.611498,24.611498
41,-41.467648,-41.467648,52.154488,52.154488,25.578407,25.578407
42,-41.52655,-41.52655,51.63921,51.63921,26.5261,26.5261
43,-41.58902,-41.58902,51.114658,51.114658,27.514421,27.514421
44,-41.623581,-41.623581,50.605812,50.605812,28.485752,28.485752
45,-41.629272,-41.629272,50.03738,50.03738,29.607077,29.607077
46,-41.588642,-41.588642,49.68248,49.68248,30.338581,30.338581
47,-41.544693,-41.544693,49.196186,49.196186,31.353502,31.353502
48,-41.486313,-41.486313,48.754871,48.754871,32.358425,32.358425
49,-41.434078,-41.434078,48.357731,48.357731,33.357441,33.357441
50,-41.375698,-41.375698,47.961273,47.961273,34.355366,34.355366
51,-41.336315,-41.336315,47.591095,47.591095,35.330093,35.330093
52,-41.295914,-41.295914,47.237934,47.237934,36.286537,36.286537
53,-41.273617,-41.273617,46.887165,46.887165,37.222984,37.222984
54,-41.25687,-41.25687,46.580425,46.580425,38.031822,38.031822
55,-41.250259,-41.250259,46.185314,46.185314,38.972195,38.972195
56,-41.24041,-41.24041,45.819466,45.819466,39.80418,39.80418
57,-41.236732,-41.236732,45.373615,45.373615,40.769192,40.769192
58,-41.239525,-41.239525,44.926636,44.926636,41.735188,41.735188
59,-41.22591,-41.22591,44.487286,44.487286,42.689968,42.689968
60,-41.219646,-41.219646,44.085499,44.085499,43.61219,43.61219
61,-41.195759,-41.195759,43.706081,43.706081,44.500797,44.500797
62,-41.161327,-41.161327,43.369999,43.369999,45.327202,45.327202
63,-41.115219,-41.115219,43.096016,43.096016,46.007771,46.007771
64,-41.07513,-41.07513,42.791462,42.791462,46.751305,46.751305
65,-41.036171,-41.036171,42.492767,42.492767,47.461613,47.461613
66,-41.000778,-41.000778,42.199512,42.199512,48.158966,48.158966
67,-40.981255,-40.981255,41.925289,41.925289,48.843197,48.843197
68,-40.948502,-40.948502,41.663029,41.663029,49.505939,49.505939
69,-40.914673,-40.914673,41.434448,41.434448,50.123638,50.123638
70,-40.871696,-40.871696,41.253109,41.253109,50.61853,50.61853
71,-40.827534,-40.827534,41.040817,41.040817,51.153839,51.153839
72,-40.772572,-40.772572,40.849628,40.849628,51.57811,51.57811
73,-40.720135,-40.720135,40.620998,40.620998,52.040733,52.040733
74,-40.672329,-40.672329,40.38829,40.38829,52.474388,52.474388
75,-40.619183,-40.619183,40.167446,40.167446,52.879589,52.879589
76,-40.564529,-40.564529,39.987244,39.987244,53.239105,53.239105
77,-40.496872,-40.496872,39.83987,39.83987,53.56451,53.56451
78,-40.405075,-40.405075,39.758469,39.758469,53.826439,53.826439
79,-40.29797,-40.29797,39.730083,39.730083,54.003784,54.003784
80,-40.15361,-40.15361,39.730904,39.730904,54.158504,54.158504
81,-39.983955,-39.983955,39.77161,39.77161,54.237953,54.237953
82,-39.807541,-39.807541,39.821133,39.821133,54.295666,54.295666
83,-39.643612,-39.643612,39.871399,39.871399,54.317471,54.317471
84,-39.486259,-39.486259,39.914688,39.914688,54.333454,54.333454
85,-39.366268,-39.366268,39.934505,39.934505,54.349022,54.349022
86,-39.282692,-39.282692,39.933048,39.933048,54.373802,54.373802
87,-39.216175,-39.216175,39.924553,39.924553,54.406853,54.406853
88,-39.172813,-39.172813,39.917164,39.917164,54.438831,54.438831
89,-39.136738,-39.136738,39.935257,39.935257,54.458153,54.458153
90,-39.111507,-39.111507,39.992867,39.992867,54.44347,54.44347
91,-39.095005,-39.095005,40.073792,40.073792,54.416649,54.416649
92,-39.107056,-39.107056,40.180771,40.180771,54.349228,54.349228
93,-39.134296,-39.134296,40.296646,40.296646,54.277519,54.277519
94,-39.191723,-39.191723,40.416054,40.416054,54.19101,54.19101
95,-39.257992,-39.257992,40.522018,40.522018,54.117924,54.117924
96,-39.341915,-39.341915,40.640366,40.640366,54.026276,54.026276
97,-39.422073,-39.422073,40.781696,40.781696,53.9333,53.9333
98,-39.470203,-39.470203,40.974525,40.974525,53.772896,53.772896
99,-39.514145,-39.514145,41.176811,41.176811,53.623734,53.623734
100,-39.53886,-39.53886,41.404247,41.404247,53.437584,53.437584
101,-39.542,-39.542,41.551472,41.551472,53.343395,53.343395
102,-39.54903,-39.54903,41.7533,41.7533,53.170494,53.170494
103,-39.550922,-39.550922,41.864777,41.864777,53.095543,53.095543
104,-39.56781,-39.56781,42.010101,42.010101,52.974907,52.974907
105,-39.593575,-39.593575,42.16893,42.16893,52.813755,52.813755
106,-39.634773,-39.634773,42.318699,42.318699,52.674358,52.674358
107,-39.66584,-39.66584,42.484222,42.484222,52.504963,52.504963
108,-39.704189,-39.704189,42.642525,42.642525,52.350033,52.350033
109,-39.747406,-39.747406,42.810738,42.810738,52.204712,52.204712
110,-39.781879,-39.781879,42.900826,42.900826,52.156086,52.156086
111,-39.816006,-39.816006,43.038521,43.038521,52.064968,52.064968
112,-39.860355,-39.860355,43.168007,43.168007,51.989033,51.989033
113,-39.919373,-39.919373,43.301899,43.301899,51.917591,51.917591
114,-39.971054,-39.971054,43.453636,43.453636,51.799419,51.799419
115,-40.031418,-40.031418,43.607948,43.607948,51.685341,51.685341
116,-40.092854,-40.092854,43.763157,43.763157,51.586166,51.586166
117,-40.143082,-40.143082,43.859291,43.859291,51.550636,51.550636
118,-40.199856,-40.199856,43.988552,43.988552,51.496876,51.496876
119,-40.247025,-40.247025,44.05843,44.05843,51.507446,51.507446
120,-40.310658,-40.310658,44.137909,44.137909,51.507477,51.507477
121,-40.374809,-40.374809,44.217216,44.217216,51.482849,51.482849
122,-40.452049,-40.452049,44.280323,44.280323,51.472633,51.472633
123,-40.506577,-40.506577,44.361279,44.361279,51.42482,51.42482
124,-40.564926,-40.564926,44.434975,44.434975,51.387405,51.387405
125,-40.610947,-40.610947,44.523869,44.523869,51.329227,51.329227
126,-40.64962,-40.64962,44.578552,44.578552,51.300087,51.300087
127,-40.684406,-40.684406,44.65276,44.65276,51.244751,51.244751
128,-40.715744,-40.715744,44.702892,44.702892,51.200363,51.200363
129,-40.747566,-40.747566,44.741978,44.741978,51.15287,51.15287
130,-40.7677,-40.7677,44.769405,44.769405,51.11121,51.11121
131,-40.785049,-40.785049,44.782772,44.782772,51.06752,51.06752
132,-40.798073,-40.798073,44.792847,44.792847,51.01936,51.01936
133,-40.813961,-40.813961,44.782898,44.782898,50.996307,50.996307
134,-40.81353,-40.81353,44.788868,44.788868,50.957405,50.957405
135,-40.80912,-40.80912,44.789768,44.789768,50.928642,50.928642
136,-40.800282,-40.800282,44.794342,44.794342,50.898983,50.898983
137,-40.784313,-40.784313,44.781013,44.781013,50.887718,50.887718
138,-40.769272,-40.769272,44.759705,44.759705,50.875687,50.875687
139,-40.763985,-40.763985,44.726158,44.726158,50.884697,50.884697
140,-40.761921,-40.761921,44.690815,44.690815,50.893188,50.893188
141,-40.758049,-40.758049,44.657383,44.657383,50.913475,50.913475
